entity_id,meridian_code,name_ko,name_zh,meridian,location_ko,location_en,method,needling,category
CV13,CV,상완,上脘,임맥,"윗배, 앞정중선(anterior median line) 위, 배꼽(umbilicus) 중심에서 위쪽으로 5寸.","On the upper abdomen, 5 B-cun superior to the centre of the umbilicus, on the anterior median line.",,"- 直刺 0.5～1寸

- 斜刺 0.8～1.2寸",acupoint
CV14,CV,거궐,巨闕,임맥,"윗배, 앞정중선(anterior median line) 위, 배꼽(umbilicus) 중심에서 위쪽으로 6寸.","On the upper abdomen, 6 B-cun superior to the centre of the umbilicus, on the anterior median line.",,"- 直刺 4～8分 (不宜深刺)

- 斜刺 0.5～1寸",acupoint
CV15,CV,구미,鳩尾,임맥,"윗배, 앞정중선(anterior median line) 위, 칼몸통결합(xiphisternal junction)에서 아래쪽으로 1寸.","On the upper abdomen, 1 B-cun inferior to the xiphisternal junction, on the anterior median line.",,"- 直刺 0.3～0.5寸

- 斜刺 0.5～1寸 (약간 向下)

- 禁鍼 (鍼灸甲乙經)

- 不宜深刺 (深刺하여 腹腔이나 胸腔까지 刺入해서는 안 된다.)",acupoint
CV16,CV,중정,中庭,임맥,"앞가슴부위, 앞정중선(anterior median line) 위, 칼몸통결합(xiphisternal junction)의 중점.","In the anterior thoracic region, at the midpoint of the xiphisternal junction, on the anterior median line.",,"- 直刺 0.2～0.3寸

- 斜刺 0.3～0.5寸 (下方으로 향해 皮下를 沿해 刺入)",acupoint
CV17,CV,단중,膻中,임맥,"앞가슴부위, 앞정중선(anterior median line) 위, 넷째 갈비사이공간(the 4th intercostal space)과 같은 높이.","In the anterior thoracic region, at the same level as the 4th intercostals space, on the anterior median line.",남성은 양쪽 젖꼭지를 연결하는 선의 중점에서 취혈하기도 한다.,"- 直刺 0.3～0.5寸

- 斜刺 0.5～1寸 (向下 혹은 兩乳房을 향해 皮下를 沿해 刺入)

- 禁鍼 (明堂)",acupoint
CV18,CV,옥당,玉堂,임맥,"앞가슴부위, 앞정중선(anterior median line) 위, 셋째 갈비사이공간(the 3rd intercostal space)과 같은 높이.","In the anterior thoracic region, at the same level as the 3rd intercostals space, on the anterior median line.",,"- 直刺 0.2～0.3寸

- 斜刺 0.3～0.5寸 (下方으로 향해 皮下를 沿해 刺入)",acupoint
CV19,CV,자궁,紫宮,임맥,"앞가슴부위, 앞정중선(anterior median line) 위, 둘째 갈비사이공간(the 2nd intercostal space)과 같은 높이.","In the anterior thoracic region, at the same level as the 2nd intercostal space, on the anterior median line.",,"- 直刺 0.2～0.3寸

- 斜刺 0.3～0.5寸 (下方으로 향해 皮下를 沿해 刺入)",acupoint
CV20,CV,화개,華蓋,임맥,"앞가슴부위, 앞정중선(anterior median line) 위, 첫째 갈비사이공간(the 1st intercostal space)과 같은 높이.","In the anterior thoracic region, at the same level as the 1st intercostals space, on the anterior median line.",,"- 直刺 0.2～0.3寸

- 斜刺 0.3～0.5寸 (下方으로 향해 皮下를 沿해 刺入)",acupoint
CV21,CV,선기,璇璣,임맥,"앞가슴부위, 앞정중선(anterior median line) 위, 목아래패임(suprasternal fossa)에서 아래쪽으로 1寸.","In the anterior thoracic region, 1 B-cun inferior to the suprasternal fossa, on the anterior median line.
Note: CV21 is located 1 B-cun inferior to CV22.",,"- 直刺 0.2～0.3寸

- 斜刺 0.3～0.5寸 (下方으로 향해 皮下를 沿해 刺入)",acupoint
CV22,CV,천돌,天突,임맥,"목앞부위, 앞정중선(anterior median line) 위, 목아래패임(suprasternal fossa)의 중심.","In the anterior region of the neck, in the centre of the suprasternal fossa, on the anterior median line.",양쪽 빗장뼈(clavicle)의 안쪽끝 사이의 중점 오목한 곳에서 취혈한다.,"- 橫刺 : 먼저 直刺로 0.2～0.3寸 刺入한 후 다시 아래로 향해 橫刺로 바꾸어 胸骨柄 後 氣管 前緣을 沿해서 0.7～1寸 刺入

- 直刺 0.3～0.5寸 (深刺하여 氣管을 刺傷하지 말아야 한다)",acupoint
CV23,CV,염천,廉泉,임맥,"목 앞부위, 앞정중선(anterior median line) 위, 방패연골(thyroid cartilage) 위모서리 위쪽, 목뿔뼈(hyoid bone) 위쪽의 오목한 곳.","In the anterior region of the neck, superior to the superior border of the thyroid cartilage, in the depression superior to the hyoid bone, on the anterior median line.","머리를 약간 뒤로 젖히면, 방패연골(thyroid cartilage)과 아래턱뼈(mandible) 사이에서 목뿔뼈결절(hyoid tubercle)이 촉지되는데, 목뿔뼈 위쪽의 오목한 곳에서 취혈한다.","- 直刺 0.2～0.3寸

- 斜刺 0.5～1寸 (약간 上方으로 舌根部를 향해 刺入)",acupoint
CV24,CV,승장,承漿,임맥,"얼굴, 턱끝입술고랑(mentolabial sulcus) 가운데의 오목한 곳.","On the face, in the depression in the centre of the mentolabial sulcus.",,"- 直刺 0.2～0.3寸

- 斜刺 0.3～0.5寸 (前下方에서 後上方을 향해 刺入)",acupoint
EX-HN1,EX-HN,사신총,四神聰,경외기혈,百會(GV20)에서 前後左右 各 1寸에 위치하는 4개의 穴.,,"바르게 앉아서 머리를 들고 먼저 百會를 取한 다음, 百會에서 前後左右의 各 1寸 거리에 있는 4개의 穴을 취혈한다.",- 橫刺 0.5～0.8寸,acupoint
EX-HN2,EX-HN,당양,當陽,경외기혈,"머리 앞부분, 동공 바로 위 髮際에서 1寸 올라간 부위.",,"눈은 정면을 바라보고, 동공 바로 위 髮際에서 1寸 올라간 부위에서 취혈한다. 頭臨泣(GB15)에서 위로 0,5寸에 위치한다.",- 橫刺 0.5～0.8寸,acupoint
EX-HN3,EX-HN,인당,印堂,경외기혈,이마에서 두 눈썹 사이.,,이마에서 두 눈썹 사이의 오목한 곳을 취혈한다.,"- 橫刺 0.3～0.5寸

- 三稜鍼으로 點刺出血.",acupoint
EX-HN4,EX-HN,어요,魚腰,경외기혈,"머리의 이마부위(frontal region), 동공(pupil) 바로 위의 눈썹 중앙 부위.",,"앞을 똑바로 바라보고, 동공(pupil) 바로 위의 눈썹 중앙 부위에서 취혈한다.",- 橫刺 0.3～0.5寸,acupoint
EX-HN5,EX-HN,태양,太陽,경외기혈,눈썹 바깥쪽 끝과 目外眥의 중점으로부터 뒤로 1寸.,,,"- 直刺 0.3～0.5寸

- 三稜鍼으로 點刺出血",acupoint
EX-HN6,EX-HN,이첨,耳尖,경외기혈,귀의 꼭대기.,,귀를 접어서 그 꼭대기가 頭皮에 닿는 곳에 취혈한다.,"- 直刺 0.1～0.2寸

- 三稜鍼으로 點刺出血",acupoint
EX-HN7,EX-HN,구후,球後,경외기혈,눈확 아래 모서리에서 바깥쪽 1/4와 안쪽 3/4의 지점.,,,- 눈확 아래 모서리에서 바깥쪽아래로부터 안쪽위로 0.5～1寸 刺入.,acupoint
EX-HN8,EX-HN,상영향,上迎香,경외기혈,코연골과 코선반능선이 만나는 곳으로 鼻唇溝(nasolabial fold)의 위쪽 끝 지점.,,,- 斜刺 0.3～0.5寸(向內上方),acupoint
EX-HN9,EX-HN,내영향,內迎香,경외기혈,콧구멍 안에서 코연골과 코선반능선이 만나는 점막부위.,,,"- 三稜鍼으로 點刺出血하며, 出血이 잦은 사람은 禁忌한다.",acupoint
EX-HN10,EX-HN,취천,聚泉,경외기혈,舌의 背側 정중선의 중점.,,혀를 내밀어서 背側面 정중선의 중점에서 취혈한다.,"- 直刺 0.1～0.2寸

- 舌强, 舌苔에는 點刺出血",acupoint
EX-HN11,EX-HN,해천,海泉,경외기혈,舌下 系帶의 중점.,,혀를 위로 말아서 舌系帶 중점의 靜脈部位에서 취혈한다.,"- 直刺 0.1～0.2寸

- 舌强, 舌苔에는 點刺出血",acupoint
EX-HN12,EX-HN,금진,金津,경외기혈,"舌下의 舌系帶 兩側 靜脈部位로, 左側을 金津, 右側을 玉液이라 한다.",,"혀를 위로 말아서 舌下의 舌系帶 兩側 靜脈에서 左側을 金津, 右側을 玉液으로 취혈한다.",- 點刺出血,acupoint
EX-HN13,EX-HN,옥액,玉液,경회기혈,"舌下의 舌系帶 兩側 靜脈部位로, 左側을 金津, 右側을 玉液이라 한다.",,"혀를 위로 말아서 舌下의 舌系帶 兩側 靜脈에서 左側을 金津, 右側을 玉液으로 취혈한다.",- 點刺出血,acupoint
EX-HN14,EX-HN,예명,翳明,경외기혈,風池(GB20)과 翳風(TE17)의 중간지점.,,,- 直刺 0.7～1.5寸,acupoint
EX-HN15,EX-HN,백로,百勞,경외기혈,大椎(GV14)에서 위로 2寸에서 가쪽 1寸의 2穴.,,,- 直刺 0.5～1寸,acupoint
EX-CA1,EX-CA,자궁,子宮,경외기혈,"아랫배부위(hypogastric region), 배꼽 (umbilicus) 아래 4寸, 앞정중선(anterior median line) 가쪽으로 3寸.",,中極(CV3) 가쪽 3寸에서 취혈한다.,直刺 1～1.5寸,acupoint
EX-B1,EX-B,정천,定喘,경외기혈,일곱째목뼈가시돌기 아래에서 가쪽으로 0.5寸.,,大椎(GV14) 가쪽 0.5寸에서 취혈한다.,- 直刺 0.5～1寸,acupoint
EX-B2,EX-B,협척,夾脊,경외기혈,"등의 척주부위(vertebral region of back), 첫째등뼈부터 다섯째허리뼈까지의 가시돌기 아래에서 가쪽 0.5寸에 위치한 17개의 穴로, 양쪽 합하여 34개의 穴.",,,"- 直刺 0.3～0.5寸

- 斜刺 1～1.5寸",acupoint
EX-B3,EX-B,위완하수,胃脘下兪,경외기혈,"등 부분(back region), 여덟째등뼈 가시돌기 아래에서 가쪽 1.5寸.",,여덟째등뼈 가시돌기 아래에서 가쪽 1.5寸에서 취혈한다. 膈兪(BL17)와 肝兪(BL18)의 중간지점에 해당한다.,- 斜刺 0.3～0.5寸,acupoint
EX-B4,EX-B,비근,痞根,경외기혈,"등의 척주부위(vertebral region of back), 첫째허리뼈의 가시돌기 아래에서 가쪽으로 3.5寸.",,,- 直刺 0.5～1寸,acupoint
EX-B5,EX-B,하극수,下極兪,경외기혈,"등의 척주부위(vertebral region), 뒤 정중선(posterior median line) 상에서 셋째 허리뼈(the 3rd lumbar vertebra)
의 가시돌기(spinous process) 아래 오목한 곳.",,"腰陽關(GV3)에서 위로 한 개의 가시돌기를 지나, 위쪽의 오목한 곳이다. 氣海兪(BL24)와 같은 높이에 있다.",- 直刺 0.5～1寸,acupoint
EX-B6,EX-B,요의,腰宜,경외기혈,"등의 척주부위(vertebral region), 넷째 허리뼈(the 4th lumbar vertebra)의 가시돌기(spinous process) 아래에서 가쪽 3寸 부위.",,腰陽關(GV3) 가쪽 3寸에서 취혈한다. 大腸兪(BL25)와 같은 높이에 있다.,- 直刺 0.3～1寸,acupoint
EX-B7,EX-B,요안,腰眼,경외기혈,"등의 척주부위(vertebral region of back), 넷째 허리뼈(the 4th lumbar vertebra)의 가시돌기 아래에서 가쪽으로 3～4寸의 움푹 들어간 지점.",,,- 直刺 1～1.5寸,acupoint
EX-B8,EX-B,십칠추,十七椎,경외기혈,"등의 척주부위(vertebral region of back), 다섯째 허리뼈(the 5th lumbar vertebra)의 가시돌기 아래 오목한 곳.",,腰陽關(GV3)에서 척추 가시돌기 하나만큼 아래로 내려와서 취혈한다.,- 直刺 0.5～1寸,acupoint
EX-B9,EX-B,요기,腰奇,경외기혈,"등의 엉치부위(sacral region of back), 尾骨尖에서 위로 2寸.",,꼬리뼈 끝에서 위로 2寸 지점에서 취혈한다. 엉치뼈의 둘째와 셋째 가시돌기 사이에 해당한다.,"- 0.3寸 直刺한 후, 위로 향하여 2～2.5寸 정도 橫刺한다. 酸麻感이 위로 확산되면 30분간 留鍼한다.",acupoint
EX-UE1,EX-UE,주첨,肘尖,경외기혈,"위팔의 뒷면(post. part of arm), 자뼈팔꿈치머리에서 뾰족하게 튀어나온 곳.",,"팔을 굽혔을 때, 팔꿈치 끝에서 뾰족하게 튀어나온 지점을 취혈한다.",- 艾炷灸 3～7壯,acupoint
EX-UE2,EX-UE,이백,二白,경외기혈,"아래팔앞부위(front of forearm), 손바닥쪽 손목주름 위로 4寸에서 노쪽손 목굽힘근(flexor carpi radialis m.)의 안쪽과 가쪽의 2穴로 좌우 모두 4穴.",,,- 直刺 0.5～0.8寸,acupoint
EX-UE3,EX-UE,중천,中泉,경외기혈,"손등쪽 손목주름(the dorsal wrist crease) 위, 陽谿(LI5)와 陽池(TE4)의 중간지점.",,"손바닥을 아래로 하고, 陽谿(LI5)와 陽池(TE4)의 중간지점의 오목한 곳에서 취혈한다.",- 直刺 0.3～0.5寸,acupoint
EX-UE4,EX-UE,중괴,中魁,경외기혈,가운데손가락의 몸쪽손가락뼈사이관절(proximal interphalangeal joint)에서 등쪽 중앙지점.,,"손가락을 굽히고, 가운데손가락의 몸쪽손가락뼈사이관절(proximal interphalangeal joint)에서 등쪽 중앙을 취혈한다.
※주: 가운데손가락의 먼쪽손가락뼈사이관절(distal interphalangeal joint)의 등쪽 중앙을 취하기도 한다.",- 艾炷灸 3～7壯,acupoint
EX-UE5,EX-UE,대골공,大骨空,경외기혈,엄지손가락의 손가락뼈사이관절(interphalangeal joint)의 배측면의 중앙.,,"엄지손가락을 굽히고, 엄지손가락의 손가락뼈사이관절(手指節間關節)에서 등쪽 중앙을 취혈한다.",- 艾炷灸 3～5壯,acupoint
EX-UE6,EX-UE,소골공,小骨空,경외기혈,새끼손가락의 몸쪽손가락뼈사이관절(proximal interphalangeal joint)의 배측면의 중앙.,,"새끼손가락을 굽히고, 새끼손가락의 몸쪽손가락뼈사이관절(proximal interphalangeal joint)에서 등쪽 중앙을 취혈한다.
※주: 새끼손가락의 먼쪽손가락뼈사이관절(distal interphalangeal joint)의 등쪽 중앙을 취하기도 한다.",- 艾炷灸 3～5壯,acupoint
EX-UE7,EX-UE,요통점,腰痛點,경외기혈,"손등에서, 둘째와 셋째 손허리뼈(the 2nd & 3rd metacarpal bone) 사이에서 둘째 손허리뼈사이관절(the 2nd intermetacarpal joint) 앞의 오목한 곳이 1穴이고, 넷째와 다섯째 손허리뼈(the 4th&5th metacarpal b.) 사이에서 넷째 손허리뼈사이관절(the 4th intermetacarpal joint) 앞의 오목한 곳이 1穴이 되어 모두 2穴이 된다. 좌우 모두 4穴이 있다.",,,"- 斜刺 0.3～0.5寸.

- 麻‧酸感이 손가락 끝에 이르도록 한다.",acupoint
EX-UE8,EX-UE,외노궁,外宮,경외기혈,"손등부위(dorsal part of hand), 勞宮(PC8)의 맞은편 지점.",,,直刺 0.3～0.5寸,acupoint
EX-UE9,EX-UE,팔사,八邪,경외기혈,"손등부위(dorsal part of hand), 다섯 손허리손가락관절 사이의 오목한 부위 4개의 穴로, 손등과 손바닥의 경계면.",,"주먹을 가볍게 쥐고, 손바닥을 아래로 향하여 다섯 손허리손가락관절 사이의 오목한 부위 4개의 穴(左右 모두 8穴)로 손등과 손바닥의 경계면에서 취혈한다.",- 艾炷灸 5～7壯,acupoint
EX-UE10,EX-UE,사봉,四縫,경외기혈,"둘째‧셋째‧넷째‧다섯째손가락의 중간마디와 끝마디 손가락사이관절의 바닥쪽 중앙지점.
※주 : 둘째‧셋째‧넷째‧다섯째손가락의 중간마디와 몸쪽마디 손가락사이관절의 바닥쪽 중앙지점에서 취하기도 한다.",,,"- 直刺 0.1～0.2寸

- 三稜鍼으로 點刺하여 黃白色의 투명한 점액을 少量 放出

- 三稜鍼으로 點刺出血",acupoint
EX-UE11,EX-UE,십선,十宣,경외기혈,열손가락 끝에 위치하며 손톱에서 0.1寸 떨어진 지점.,,,"- 直刺 0.1～0.2寸

- 三稜鍼으로 點刺出血",acupoint
EX-LE1,EX-LE,관골,髖骨,경외기혈,넙다리뼈 앞쪽에서 梁丘(ST34)의 양쪽 1.5寸의 2穴. 좌우 모두 4穴.,,,- 直刺 0.5～1寸,acupoint
EX-LE2,EX-LE,학정,鶴頂,경외기혈,"무릎 위, 무릎뼈바닥(base of patellae) 중간지점 위의 오목한 곳.",,"무릎을 굽힌 후, 무릎뼈바닥 중간지점 위의 오목한 곳에서 취혈한다.",- 直刺 0.5～0.8寸,acupoint
EX-LE3,EX-LE,백충와,百蟲窩,경외기혈,"넓적다리의 안쪽, 무릎뼈바닥(base of patellae) 안쪽끝에서 위로 3寸.",,"환자로 하여금 바르게 앉아 무릎을 굽히게 하거나 또는 바로 누워 무릎을 편 후, 무릎뼈바닥 안쪽끝에서 위로 3寸의 지점을 취혈한다.",- 直刺 0.5～1寸,acupoint
EX-LE4,EX-LE,내슬안,內膝眼,경외기혈,"무릎부위, 무릎뼈 아래모서리, 무릎인대(ligamentum patellae)의 안쪽 오목한 곳.",,"무릎을 45° 구부리고, 무릎뼈 안쪽 아래의 오목한 곳에서 취혈한다.","- 무릎 중앙을 향해 斜刺 0.5～1寸

- 外上方으로 1.5～2寸 刺入

- 外膝眼으로 透刺",acupoint
EX-LE5,EX-LE,슬안,膝眼,경외기혈,"무릎부위, 무릎뼈 아래모서리, 무릎인대(ligamentum patellae)의 양쪽 오목한 곳으로, 안쪽을 內膝眼, 가쪽을 外膝眼이라 부른다.",,"무릎을 45° 구부리고, 무릎뼈 양쪽 아래의 오목한 곳에서 취혈한다.","- 무릎 중앙을 향해 斜刺 0.5～1寸

- 外膝眼에서는 內上方으로, 內膝眼에서는 外上方으로 1.5～2寸 刺入

- 外膝眼에서 內膝眼으로 또는 內膝眼에서 外膝眼으로 透刺.",acupoint
